sentence-id,word-id,sentence,word,options,selected-index
1002,3,সেই কাৰণে প্লেটোৱে কৈছে যে সকলো বোৰ অতি-কথাই মিছা ।,কৈছে,"[[['ক', 'Verb-Trans.'], ['ৈছে', 'present-2f']], [['ক', 'Verb-Trans.'], ['ৈছে', 'present-3a']]]",1.0
1002,4,সেই কাৰণে প্লেটোৱে কৈছে যে সকলো বোৰ অতি-কথাই মিছা ।,যে,"[[['যে', 'Conjuction']], [['য', 'Verbable'], ['ে', 'present-3a']]]",0.0
1002,5,সেই কাৰণে প্লেটোৱে কৈছে যে সকলো বোৰ অতি-কথাই মিছা ।,সকলো,"[[['সকলো', 'Pronoun']], [['সকল', 'number'], ['ো', 'emph']]]",0.0
1002,6,সেই কাৰণে প্লেটোৱে কৈছে যে সকলো বোৰ অতি-কথাই মিছা ।,বোৰ,"[[['বোৰ', 'number']]]",0.0
1002,7,সেই কাৰণে প্লেটোৱে কৈছে যে সকলো বোৰ অতি-কথাই মিছা ।,অতি-কথাই,"[[['অতি', 'Proper Adj.'], ['-', 'dash'], ['কথা', 'Abstract Noun'], ['ই', 'emph']], [['অতি', 'Proper Adj.'], ['-', 'dash'], ['কথা', 'Abstract Noun'], ['ই', 'erg']], [['অত', 'Proper Adj.'], ['ি', 'derivational'], ['', 'Abstract Noun'], ['-', 'dash'], ['কথা', 'Abstract Noun'], ['ই', 'emph']], [['অত', 'Proper Adj.'], ['ি', 'derivational'], ['', 'Abstract Noun'], ['-', 'dash'], ['কথা', 'Abstract Noun'], ['ই', 'erg']]]",1.0
1002,8,সেই কাৰণে প্লেটোৱে কৈছে যে সকলো বোৰ অতি-কথাই মিছা ।,মিছা,"[[['মিছা', 'Adjective Adj.']]]",0.0
1002,9,সেই কাৰণে প্লেটোৱে কৈছে যে সকলো বোৰ অতি-কথাই মিছা ।,।,"[[['।', 'symbol']]]",0.0
1003,0,প্ৰত্যাহ্বান পূৰ্ণ পৰিস্থিতিক আপুনি নিয়ন্ত্ৰণ কৰাত পাকৈত ।,প্ৰত্যাহ্বান,"[[['প্ৰত্যাহ্বান', 'Abstract Noun']]]",0.0
1003,1,প্ৰত্যাহ্বান পূৰ্ণ পৰিস্থিতিক আপুনি নিয়ন্ত্ৰণ কৰাত পাকৈত ।,পূৰ্ণ,"[[['পূৰ্ণ', 'Proper Adj.']]]",0.0
1003,2,প্ৰত্যাহ্বান পূৰ্ণ পৰিস্থিতিক আপুনি নিয়ন্ত্ৰণ কৰাত পাকৈত ।,পৰিস্থিতিক,"[[['পৰিস্থিতি', 'Abstract Noun'], ['ক', 'acc']], [['পৰ', 'Abstract Noun'], ['ি', 'derivational'], ['', 'Abstract Noun'], ['স্থিতি', 'Abstract Noun'], ['ক', 'acc']]]",0.0
1003,3,প্ৰত্যাহ্বান পূৰ্ণ পৰিস্থিতিক আপুনি নিয়ন্ত্ৰণ কৰাত পাকৈত ।,আপুনি,"[[['আপুনি', 'Pronoun'], ['', 'abs']]]",0.0
1003,4,প্ৰত্যাহ্বান পূৰ্ণ পৰিস্থিতিক আপুনি নিয়ন্ত্ৰণ কৰাত পাকৈত ।,নিয়ন্ত্ৰণ,"[[['নিয়ন্ত্ৰণ', 'Verbal Noun']]]",0.0
1003,5,প্ৰত্যাহ্বান পূৰ্ণ পৰিস্থিতিক আপুনি নিয়ন্ত্ৰণ কৰাত পাকৈত ।,কৰাত,"[[['কৰ', 'Verb-Trans.'], ['াত', 'when_comp']], [['কৰা', 'Verb-Trans.'], ['ত', 'when_comp']], [['কৰ', 'Verb-Trans.'], ['া', 'adj_comp'], ['ত', 'loc']], [['কৰ', 'Abstract Noun'], ['া', 'derivational'], ['', 'Abstract Noun'], ['ত', 'loc']]]",2.0
1003,6,প্ৰত্যাহ্বান পূৰ্ণ পৰিস্থিতিক আপুনি নিয়ন্ত্ৰণ কৰাত পাকৈত ।,পাকৈত,"[[['পাকৈত', 'Proper Adj.']]]",0.0
1003,7,প্ৰত্যাহ্বান পূৰ্ণ পৰিস্থিতিক আপুনি নিয়ন্ত্ৰণ কৰাত পাকৈত ।,।,"[[['।', 'symbol']]]",0.0
1004,0,অসম চৰকাৰে গোটেই ৰাজ্যখনতে উপযুক্ত প্ৰতিৰোধ ব্যৱস্থা গ্ৰহণ কৰিবলৈ তথা কঠোৰ নিৰীক্ষণ ৰাখিবলৈ জিলা প্ৰশাসনক নিৰ্দেশ দিছে ।,অসম,"[[['অসম', 'Proper Adj.']], [['অসম', 'Proper Noun']]]",1.0
1004,1,অসম চৰকাৰে গোটেই ৰাজ্যখনতে উপযুক্ত প্ৰতিৰোধ ব্যৱস্থা গ্ৰহণ কৰিবলৈ তথা কঠোৰ নিৰীক্ষণ ৰাখিবলৈ জিলা প্ৰশাসনক নিৰ্দেশ দিছে ।,চৰকাৰে,"[[['চৰকাৰ', 'Abstract Noun'], ['ে', 'emph']], [['চৰকাৰ', 'Abstract Noun'], ['ে', 'erg']], [['চৰ', 'Abstract Noun'], ['কা', 'derivational'], ['', 'Material Noun'], ['ৰে', 'inst']], [['চৰক', 'Abstract Noun'], ['া', 'derivational'], ['', 'Abstract Noun'], ['ৰে', 'Abstract Noun']], [['চৰক', 'Abstract Noun'], ['া', 'derivational'], ['', 'Abstract Noun'], ['ৰে', 'inst']], [['চৰক', 'Abstract Noun'], ['াৰ', 'derivational'], ['', 'Common Noun'], ['ে', 'emph']], [['চৰক', 'Abstract Noun'], ['াৰ', 'derivational'], ['', 'Common Noun'], ['ে', 'erg']], [['চৰ', 'Abstract Noun'], ['কা', 'derivational'], ['', 'Material Noun'], ['ৰ', 'gen'], ['ে', 'emph']], [['চৰক', 'Abstract Noun'], ['া', 'derivational'], ['', 'Abstract Noun'], ['ৰ', 'gen'], ['ে', 'emph']]]",1.0
1004,2,অসম চৰকাৰে গোটেই ৰাজ্যখনতে উপযুক্ত প্ৰতিৰোধ ব্যৱস্থা গ্ৰহণ কৰিবলৈ তথা কঠোৰ নিৰীক্ষণ ৰাখিবলৈ জিলা প্ৰশাসনক নিৰ্দেশ দিছে ।,গোটেই,"[[['গোটেই', 'Adverb']], [['গোটেই', 'Proper Adj.']], [['গোট', 'Abstract Noun'], ['েই', 'emph']], [['গোট', 'Abstract Noun'], ['ে', 'emph'], ['ই', 'emph']], [['গোট', 'Abstract Noun'], ['ে', 'erg'], ['ই', 'emph']], [['গোট', 'Verbable'], ['ে', 'present-3a'], ['ই', 'emph']]]",1.0
1004,3,অসম চৰকাৰে গোটেই ৰাজ্যখনতে উপযুক্ত প্ৰতিৰোধ ব্যৱস্থা গ্ৰহণ কৰিবলৈ তথা কঠোৰ নিৰীক্ষণ ৰাখিবলৈ জিলা প্ৰশাসনক নিৰ্দেশ দিছে ।,ৰাজ্যখনতে,"[[['ৰাজ্য', 'Abstract Noun'], ['খন', 'number'], ['ত', 'loc'], ['ে', 'emph']], [['ৰাজ্য', 'Abstract Noun'], ['খ', 'Abstract Noun'], ['ন', 'Abstract Noun'], ['ত', 'loc'], ['ে', 'emph']], [['ৰাজ্য', 'Abstract Noun'], ['খ', 'Abstract Noun'], ['ন', 'Proper Adj.'], ['ত', 'loc'], ['ে', 'emph']], [['ৰাজ', 'Proper Adj.'], ['্য', 'derivational'], ['', 'Proper Adj.'], ['খন', 'number'], ['ত', 'loc'], ['ে', 'emph']], [['ৰাজ্য', 'Abstract Noun'], ['খ', 'Abstract Noun'], ['ন', 'derivational'], ['', 'Abstract Noun'], ['ত', 'loc'], ['ে', 'emph']]]",0.0
1004,4,অসম চৰকাৰে গোটেই ৰাজ্যখনতে উপযুক্ত প্ৰতিৰোধ ব্যৱস্থা গ্ৰহণ কৰিবলৈ তথা কঠোৰ নিৰীক্ষণ ৰাখিবলৈ জিলা প্ৰশাসনক নিৰ্দেশ দিছে ।,উপযুক্ত,"[[['উপযুক্ত', 'Adjective Adj.']], [['উপযুক্ত', 'Proper Adj.']]]",0.0
1004,5,অসম চৰকাৰে গোটেই ৰাজ্যখনতে উপযুক্ত প্ৰতিৰোধ ব্যৱস্থা গ্ৰহণ কৰিবলৈ তথা কঠোৰ নিৰীক্ষণ ৰাখিবলৈ জিলা প্ৰশাসনক নিৰ্দেশ দিছে ।,প্ৰতিৰোধ,"[[['প্ৰতিৰোধ', 'Abstract Noun']]]",0.0
1004,6,অসম চৰকাৰে গোটেই ৰাজ্যখনতে উপযুক্ত প্ৰতিৰোধ ব্যৱস্থা গ্ৰহণ কৰিবলৈ তথা কঠোৰ নিৰীক্ষণ ৰাখিবলৈ জিলা প্ৰশাসনক নিৰ্দেশ দিছে ।,ব্যৱস্থা,"[[['ব্যৱস্থা', 'Abstract Noun']]]",0.0
1004,7,অসম চৰকাৰে গোটেই ৰাজ্যখনতে উপযুক্ত প্ৰতিৰোধ ব্যৱস্থা গ্ৰহণ কৰিবলৈ তথা কঠোৰ নিৰীক্ষণ ৰাখিবলৈ জিলা প্ৰশাসনক নিৰ্দেশ দিছে ।,গ্ৰহণ,"[[['গ্ৰহণ', 'Abstract Noun']]]",0.0
1004,8,অসম চৰকাৰে গোটেই ৰাজ্যখনতে উপযুক্ত প্ৰতিৰোধ ব্যৱস্থা গ্ৰহণ কৰিবলৈ তথা কঠোৰ নিৰীক্ষণ ৰাখিবলৈ জিলা প্ৰশাসনক নিৰ্দেশ দিছে ।,কৰিবলৈ,"[[['কৰ', 'Verb-Trans.'], ['িবলৈ', 'reason_comp']], [['কৰ', 'Abstract Noun'], ['ি', 'derivational'], ['', 'Abstract Noun'], ['বল', 'Proper Adj.'], ['ৈ', 'after_comp']]]",0.0
1004,9,অসম চৰকাৰে গোটেই ৰাজ্যখনতে উপযুক্ত প্ৰতিৰোধ ব্যৱস্থা গ্ৰহণ কৰিবলৈ তথা কঠোৰ নিৰীক্ষণ ৰাখিবলৈ জিলা প্ৰশাসনক নিৰ্দেশ দিছে ।,তথা,"[[['তথা', 'Conjuction']], [['তথা', 'Pronoun']]]",0.0
1004,10,অসম চৰকাৰে গোটেই ৰাজ্যখনতে উপযুক্ত প্ৰতিৰোধ ব্যৱস্থা গ্ৰহণ কৰিবলৈ তথা কঠোৰ নিৰীক্ষণ ৰাখিবলৈ জিলা প্ৰশাসনক নিৰ্দেশ দিছে ।,কঠোৰ,"[[['কঠোৰ', 'Proper Adj.']]]",0.0
1004,11,অসম চৰকাৰে গোটেই ৰাজ্যখনতে উপযুক্ত প্ৰতিৰোধ ব্যৱস্থা গ্ৰহণ কৰিবলৈ তথা কঠোৰ নিৰীক্ষণ ৰাখিবলৈ জিলা প্ৰশাসনক নিৰ্দেশ দিছে ।,নিৰীক্ষণ,"[[['নিৰীক্ষণ', 'Abstract Noun']], [['নিৰীক্ষণ', 'Verbal Noun']]]",1.0
1004,12,অসম চৰকাৰে গোটেই ৰাজ্যখনতে উপযুক্ত প্ৰতিৰোধ ব্যৱস্থা গ্ৰহণ কৰিবলৈ তথা কঠোৰ নিৰীক্ষণ ৰাখিবলৈ জিলা প্ৰশাসনক নিৰ্দেশ দিছে ।,ৰাখিবলৈ,"[[['ৰাখ', 'Verb-Trans.'], ['িবলৈ', 'reason_comp']]]",0.0
1004,13,অসম চৰকাৰে গোটেই ৰাজ্যখনতে উপযুক্ত প্ৰতিৰোধ ব্যৱস্থা গ্ৰহণ কৰিবলৈ তথা কঠোৰ নিৰীক্ষণ ৰাখিবলৈ জিলা প্ৰশাসনক নিৰ্দেশ দিছে ।,জিলা,"[[['জিলা', 'Abstract Noun']]]",0.0
1004,14,অসম চৰকাৰে গোটেই ৰাজ্যখনতে উপযুক্ত প্ৰতিৰোধ ব্যৱস্থা গ্ৰহণ কৰিবলৈ তথা কঠোৰ নিৰীক্ষণ ৰাখিবলৈ জিলা প্ৰশাসনক নিৰ্দেশ দিছে ।,প্ৰশাসনক,"[[['প্ৰশাসন', 'Abstract Noun'], ['ক', 'acc']]]",0.0
1004,15,অসম চৰকাৰে গোটেই ৰাজ্যখনতে উপযুক্ত প্ৰতিৰোধ ব্যৱস্থা গ্ৰহণ কৰিবলৈ তথা কঠোৰ নিৰীক্ষণ ৰাখিবলৈ জিলা প্ৰশাসনক নিৰ্দেশ দিছে ।,নিৰ্দেশ,"[[['নিৰ্দেশ', 'Abstract Noun']]]",0.0
1004,16,অসম চৰকাৰে গোটেই ৰাজ্যখনতে উপযুক্ত প্ৰতিৰোধ ব্যৱস্থা গ্ৰহণ কৰিবলৈ তথা কঠোৰ নিৰীক্ষণ ৰাখিবলৈ জিলা প্ৰশাসনক নিৰ্দেশ দিছে ।,দিছে,"[[['দ', 'Verbable'], ['িছে', 'present-2f']], [['দ', 'Verbable'], ['িছে', 'present-3a']]]",1.0
1004,17,অসম চৰকাৰে গোটেই ৰাজ্যখনতে উপযুক্ত প্ৰতিৰোধ ব্যৱস্থা গ্ৰহণ কৰিবলৈ তথা কঠোৰ নিৰীক্ষণ ৰাখিবলৈ জিলা প্ৰশাসনক নিৰ্দেশ দিছে ।,।,"[[['।', 'symbol']]]",0.0
1005,0,তেওঁ লগতে কয় যে ৰাজ্যখনৰ মুছলমান সম্প্ৰদায়ত দৰিদ্ৰতা আৰু নিৰক্ষৰতা দূৰ কৰাৰ একমাত্ৰ উপায় হৈছে দুই সন্তান নীতি ।,তেওঁ,"[[['তেওঁ', 'Pronoun'], ['', 'abs']]]",0.0
1005,1,তেওঁ লগতে কয় যে ৰাজ্যখনৰ মুছলমান সম্প্ৰদায়ত দৰিদ্ৰতা আৰু নিৰক্ষৰতা দূৰ কৰাৰ একমাত্ৰ উপায় হৈছে দুই সন্তান নীতি ।,লগতে,"[[['লগত', 'Conjuction'], ['ে', 'emph']], [['লগ', 'Abstract Noun'], ['ত', 'loc'], ['ে', 'emph']]]",0.0
1005,2,তেওঁ লগতে কয় যে ৰাজ্যখনৰ মুছলমান সম্প্ৰদায়ত দৰিদ্ৰতা আৰু নিৰক্ষৰতা দূৰ কৰাৰ একমাত্ৰ উপায় হৈছে দুই সন্তান নীতি ।,কয়,"[[['কয়', 'Verb-Trans.']], [['ক', 'Verb-Trans.'], ['য়', 'present-3a']]]",1.0
1005,3,তেওঁ লগতে কয় যে ৰাজ্যখনৰ মুছলমান সম্প্ৰদায়ত দৰিদ্ৰতা আৰু নিৰক্ষৰতা দূৰ কৰাৰ একমাত্ৰ উপায় হৈছে দুই সন্তান নীতি ।,যে,"[[['যে', 'Conjuction']], [['য', 'Verbable'], ['ে', 'present-3a']]]",0.0
1005,4,তেওঁ লগতে কয় যে ৰাজ্যখনৰ মুছলমান সম্প্ৰদায়ত দৰিদ্ৰতা আৰু নিৰক্ষৰতা দূৰ কৰাৰ একমাত্ৰ উপায় হৈছে দুই সন্তান নীতি ।,ৰাজ্যখনৰ,"[[['ৰাজ্য', 'Abstract Noun'], ['খন', 'number'], ['ৰ', 'gen']], [['ৰাজ্য', 'Abstract Noun'], ['খ', 'Abstract Noun'], ['ন', 'Abstract Noun'], ['ৰ', 'gen']], [['ৰাজ্য', 'Abstract Noun'], ['খ', 'Abstract Noun'], ['ন', 'Proper Adj.'], ['ৰ', 'gen']], [['ৰাজ', 'Proper Adj.'], ['্য', 'derivational'], ['', 'Proper Adj.'], ['খন', 'number'], ['ৰ', 'gen']], [['ৰাজ্য', 'Abstract Noun'], ['খ', 'Abstract Noun'], ['ন', 'derivational'], ['', 'Abstract Noun'], ['ৰ', 'gen']]]",0.0
1005,5,তেওঁ লগতে কয় যে ৰাজ্যখনৰ মুছলমান সম্প্ৰদায়ত দৰিদ্ৰতা আৰু নিৰক্ষৰতা দূৰ কৰাৰ একমাত্ৰ উপায় হৈছে দুই সন্তান নীতি ।,মুছলমান,"[[['মুছলমান', 'Common Noun']]]",0.0
1005,6,তেওঁ লগতে কয় যে ৰাজ্যখনৰ মুছলমান সম্প্ৰদায়ত দৰিদ্ৰতা আৰু নিৰক্ষৰতা দূৰ কৰাৰ একমাত্ৰ উপায় হৈছে দুই সন্তান নীতি ।,সম্প্ৰদায়ত,"[[['সম্প্ৰদায়', 'Abstract Noun'], ['ত', 'loc']]]",0.0
1005,7,তেওঁ লগতে কয় যে ৰাজ্যখনৰ মুছলমান সম্প্ৰদায়ত দৰিদ্ৰতা আৰু নিৰক্ষৰতা দূৰ কৰাৰ একমাত্ৰ উপায় হৈছে দুই সন্তান নীতি ।,দৰিদ্ৰতা,"[[['দৰিদ্ৰতা', 'Abstract Noun']], [['দৰিদ্ৰ', 'Proper Adj.'], ['তা', 'derivational'], ['', 'Abstract Noun']]]",0.0
1005,8,তেওঁ লগতে কয় যে ৰাজ্যখনৰ মুছলমান সম্প্ৰদায়ত দৰিদ্ৰতা আৰু নিৰক্ষৰতা দূৰ কৰাৰ একমাত্ৰ উপায় হৈছে দুই সন্তান নীতি ।,আৰু,"[[['আৰু', 'Adverb']], [['আৰু', 'Conjuction']], [['আৰু', 'Proper Adj.']], [['আৰ', 'Abstract Noun'], ['ু', 'derivational'], ['', 'Material Noun']]]",1.0
1005,9,তেওঁ লগতে কয় যে ৰাজ্যখনৰ মুছলমান সম্প্ৰদায়ত দৰিদ্ৰতা আৰু নিৰক্ষৰতা দূৰ কৰাৰ একমাত্ৰ উপায় হৈছে দুই সন্তান নীতি ।,নিৰক্ষৰতা,"[[['নিৰক্ষৰতা', 'Abstract Noun']], [['নিৰক্ষৰ', 'Proper Adj.'], ['তা', 'derivational'], ['', 'Abstract Noun']]]",0.0
1005,10,তেওঁ লগতে কয় যে ৰাজ্যখনৰ মুছলমান সম্প্ৰদায়ত দৰিদ্ৰতা আৰু নিৰক্ষৰতা দূৰ কৰাৰ একমাত্ৰ উপায় হৈছে দুই সন্তান নীতি ।,দূৰ,"[[['দূৰ', 'Proper Adj.']]]",0.0
1005,11,তেওঁ লগতে কয় যে ৰাজ্যখনৰ মুছলমান সম্প্ৰদায়ত দৰিদ্ৰতা আৰু নিৰক্ষৰতা দূৰ কৰাৰ একমাত্ৰ উপায় হৈছে দুই সন্তান নীতি ।,কৰাৰ,"[[['কৰাৰ', 'Abstract Noun']], [['কৰ', 'Abstract Noun'], ['াৰ', 'derivational'], ['', 'Common Noun']], [['কৰ', 'Verb-Trans.'], ['া', 'adj_comp'], ['ৰ', 'gen']], [['কৰ', 'Abstract Noun'], ['া', 'derivational'], ['', 'Abstract Noun'], ['ৰ', 'gen']]]",2.0
1005,12,তেওঁ লগতে কয় যে ৰাজ্যখনৰ মুছলমান সম্প্ৰদায়ত দৰিদ্ৰতা আৰু নিৰক্ষৰতা দূৰ কৰাৰ একমাত্ৰ উপায় হৈছে দুই সন্তান নীতি ।,একমাত্ৰ,"[[['একমাত্ৰ', 'Conjuction']], [['একমাত্ৰ', 'Proper Adj.']], [['এক', 'Abstract Noun'], ['মাত', 'Abstract Noun'], ['্', 'derivational'], ['', 'Abstract Noun'], ['ৰ', 'gen']]]",1.0
1005,13,তেওঁ লগতে কয় যে ৰাজ্যখনৰ মুছলমান সম্প্ৰদায়ত দৰিদ্ৰতা আৰু নিৰক্ষৰতা দূৰ কৰাৰ একমাত্ৰ উপায় হৈছে দুই সন্তান নীতি ।,উপায়,"[[['উপায়', 'Abstract Noun']]]",0.0
1005,14,তেওঁ লগতে কয় যে ৰাজ্যখনৰ মুছলমান সম্প্ৰদায়ত দৰিদ্ৰতা আৰু নিৰক্ষৰতা দূৰ কৰাৰ একমাত্ৰ উপায় হৈছে দুই সন্তান নীতি ।,হৈছে,"[[['হ', 'Verb-Intran.'], ['ৈছে', 'present-2f']], [['হ', 'Verb-Intran.'], ['ৈছে', 'present-3a']]]",1.0
1005,15,তেওঁ লগতে কয় যে ৰাজ্যখনৰ মুছলমান সম্প্ৰদায়ত দৰিদ্ৰতা আৰু নিৰক্ষৰতা দূৰ কৰাৰ একমাত্ৰ উপায় হৈছে দুই সন্তান নীতি ।,দুই,"[[['দুই', 'Proper Adj.']], [['দ', 'Proper Adj.'], ['ু', 'derivational'], ['', 'Material Noun'], ['ই', 'emph']], [['দ', 'Proper Adj.'], ['ু', 'derivational'], ['', 'Material Noun'], ['ই', 'erg']]]",0.0
1005,16,তেওঁ লগতে কয় যে ৰাজ্যখনৰ মুছলমান সম্প্ৰদায়ত দৰিদ্ৰতা আৰু নিৰক্ষৰতা দূৰ কৰাৰ একমাত্ৰ উপায় হৈছে দুই সন্তান নীতি ।,সন্তান,"[[['সন্তান', 'Common Noun']]]",0.0
1005,17,তেওঁ লগতে কয় যে ৰাজ্যখনৰ মুছলমান সম্প্ৰদায়ত দৰিদ্ৰতা আৰু নিৰক্ষৰতা দূৰ কৰাৰ একমাত্ৰ উপায় হৈছে দুই সন্তান নীতি ।,নীতি,"[[['নীতি', 'Abstract Noun']]]",0.0
1005,18,তেওঁ লগতে কয় যে ৰাজ্যখনৰ মুছলমান সম্প্ৰদায়ত দৰিদ্ৰতা আৰু নিৰক্ষৰতা দূৰ কৰাৰ একমাত্ৰ উপায় হৈছে দুই সন্তান নীতি ।,।,"[[['।', 'symbol']]]",0.0
1006,0,ইয়াৰে হাজংবাৰী শংকৰদেৱ শিশু নিকেতনক বাদ দি বাকীবোৰ বিদ্যালয়ত পাঠদান কৰাৰ যো-জা চলোৱা হৈছে ।,ইয়াৰে,"[[['ইয়াৰ', 'Pronoun'], ['', 'gen'], ['ে', 'emph']]]",0.0
1006,1,ইয়াৰে হাজংবাৰী শংকৰদেৱ শিশু নিকেতনক বাদ দি বাকীবোৰ বিদ্যালয়ত পাঠদান কৰাৰ যো-জা চলোৱা হৈছে ।,হাজংবাৰী,"[[['হাজংবাৰী', 'Proper Noun']], [['হাজং', 'Abstract Noun'], ['বাৰ', 'Abstract Noun'], ['ী', 'derivational'], ['', 'Proper Adj.']]]",0.0
1006,2,ইয়াৰে হাজংবাৰী শংকৰদেৱ শিশু নিকেতনক বাদ দি বাকীবোৰ বিদ্যালয়ত পাঠদান কৰাৰ যো-জা চলোৱা হৈছে ।,শংকৰদেৱ,"[[['শংকৰদেৱ', 'Proper Noun']]]",0.0
1006,3,ইয়াৰে হাজংবাৰী শংকৰদেৱ শিশু নিকেতনক বাদ দি বাকীবোৰ বিদ্যালয়ত পাঠদান কৰাৰ যো-জা চলোৱা হৈছে ।,শিশু,"[[['শিশু', 'Common Noun']], [['শিশু', 'Proper Noun']]]",0.0
1006,4,ইয়াৰে হাজংবাৰী শংকৰদেৱ শিশু নিকেতনক বাদ দি বাকীবোৰ বিদ্যালয়ত পাঠদান কৰাৰ যো-জা চলোৱা হৈছে ।,নিকেতনক,"[[['নিকেতন', 'Material Noun'], ['ক', 'acc']], [['নি', 'Abstract Noun'], ['কেত', 'Proper Adj.'], ['ন', 'derivational'], ['', 'Abstract Noun'], ['ক', 'acc']]]",0.0
1006,5,ইয়াৰে হাজংবাৰী শংকৰদেৱ শিশু নিকেতনক বাদ দি বাকীবোৰ বিদ্যালয়ত পাঠদান কৰাৰ যো-জা চলোৱা হৈছে ।,বাদ,"[[['বাদ', 'Verbal Noun']], [['বা', 'Abstract Noun'], ['দ', 'Proper Adj.']], [['বা', 'Common Noun'], ['দ', 'Proper Adj.']]]",0.0
1006,6,ইয়াৰে হাজংবাৰী শংকৰদেৱ শিশু নিকেতনক বাদ দি বাকীবোৰ বিদ্যালয়ত পাঠদান কৰাৰ যো-জা চলোৱা হৈছে ।,দি,"[[['দ', 'Proper Adj.'], ['ি', 'after_comp']], [['দ', 'Verbable'], ['ি', 'after_comp']], [['দ', 'Proper Adj.'], ['ি', 'derivational'], ['', 'Abstract Noun']]]",1.0
1006,7,ইয়াৰে হাজংবাৰী শংকৰদেৱ শিশু নিকেতনক বাদ দি বাকীবোৰ বিদ্যালয়ত পাঠদান কৰাৰ যো-জা চলোৱা হৈছে ।,বাকীবোৰ,"[[['বাকী', 'Abstract Noun'], ['বোৰ', 'number']], [['বাক', 'Abstract Noun'], ['ী', 'derivational'], ['', 'Proper Adj.'], ['বোৰ', 'number']]]",0.0
1006,8,ইয়াৰে হাজংবাৰী শংকৰদেৱ শিশু নিকেতনক বাদ দি বাকীবোৰ বিদ্যালয়ত পাঠদান কৰাৰ যো-জা চলোৱা হৈছে ।,বিদ্যালয়ত,"[[['বিদ্যালয়', 'Material Noun'], ['ত', 'loc']], [['বিদ্যা', 'Abstract Noun'], ['লয়', 'Abstract Noun'], ['ত', 'loc']]]",0.0
1006,9,ইয়াৰে হাজংবাৰী শংকৰদেৱ শিশু নিকেতনক বাদ দি বাকীবোৰ বিদ্যালয়ত পাঠদান কৰাৰ যো-জা চলোৱা হৈছে ।,পাঠদান,"[[['পাঠদান', 'Abstract Noun']], [['পাঠ', 'Abstract Noun'], ['দান', 'Abstract Noun']], [['পাঠ', 'Abstract Noun'], ['দ', 'Proper Adj.'], ['ান', 'derivational'], ['', 'Abstract Noun']], [['পাঠ', 'Verbal Noun'], ['দ', 'Proper Adj.'], ['ান', 'derivational'], ['', 'Abstract Noun']], [['পাঠ', 'Abstract Noun'], ['দ', 'Proper Adj.'], ['া', 'derivational'], ['', 'Abstract Noun'], ['ন', 'Abstract Noun']], [['পাঠ', 'Abstract Noun'], ['দ', 'Proper Adj.'], ['া', 'derivational'], ['', 'Abstract Noun'], ['ন', 'Proper Adj.']], [['পাঠ', 'Verbal Noun'], ['দ', 'Proper Adj.'], ['া', 'derivational'], ['', 'Abstract Noun'], ['ন', 'Abstract Noun']], [['পাঠ', 'Verbal Noun'], ['দ', 'Proper Adj.'], ['া', 'derivational'], ['', 'Abstract Noun'], ['ন', 'Proper Adj.']]]",0.0
1006,10,ইয়াৰে হাজংবাৰী শংকৰদেৱ শিশু নিকেতনক বাদ দি বাকীবোৰ বিদ্যালয়ত পাঠদান কৰাৰ যো-জা চলোৱা হৈছে ।,কৰাৰ,"[[['কৰাৰ', 'Abstract Noun']], [['কৰ', 'Abstract Noun'], ['াৰ', 'derivational'], ['', 'Common Noun']], [['কৰ', 'Verb-Trans.'], ['া', 'adj_comp'], ['ৰ', 'gen']], [['কৰ', 'Abstract Noun'], ['া', 'derivational'], ['', 'Abstract Noun'], ['ৰ', 'gen']]]",2.0
1006,11,ইয়াৰে হাজংবাৰী শংকৰদেৱ শিশু নিকেতনক বাদ দি বাকীবোৰ বিদ্যালয়ত পাঠদান কৰাৰ যো-জা চলোৱা হৈছে ।,যো-জা,"[[['যো-জা', 'Abstract Noun']], [['যো', 'Abstract Noun'], ['-', 'dash'], ['জা', 'Common Noun']], [['যো', 'Abstract Noun'], ['-', 'dash'], ['জ', 'Verbable'], ['া', 'adj_comp']], [['যো', 'Abstract Noun'], ['-', 'dash'], ['জ', 'Verbable'], ['া', 'present-2n']]]",0.0
1006,12,ইয়াৰে হাজংবাৰী শংকৰদেৱ শিশু নিকেতনক বাদ দি বাকীবোৰ বিদ্যালয়ত পাঠদান কৰাৰ যো-জা চলোৱা হৈছে ।,চলোৱা,"[[['চল', 'Verb-Intran.'], ['োৱা', 'adj_comp']], [['চল', 'Verb-Trans.'], ['োৱা', 'adj_comp']]]",1.0
1006,13,ইয়াৰে হাজংবাৰী শংকৰদেৱ শিশু নিকেতনক বাদ দি বাকীবোৰ বিদ্যালয়ত পাঠদান কৰাৰ যো-জা চলোৱা হৈছে ।,হৈছে,"[[['হ', 'Verb-Intran.'], ['ৈছে', 'present-2f']], [['হ', 'Verb-Intran.'], ['ৈছে', 'present-3a']]]",1.0
1006,14,ইয়াৰে হাজংবাৰী শংকৰদেৱ শিশু নিকেতনক বাদ দি বাকীবোৰ বিদ্যালয়ত পাঠদান কৰাৰ যো-জা চলোৱা হৈছে ।,।,"[[['।', 'symbol']]]",0.0
1007,0,তাকে নকৰিলে সেই ভয় সিহঁতৰ মনতো শিপাই ধৰিব ।,তাকে,"[[['তাক', 'Pronoun'], ['', 'acc'], ['ে', 'emph']]]",0.0
