Wrd,posAsm,posEng,IdeaID,Meanings
শ্ৰুতি,কৃদন্ত বিশেষ্য,Verbal Noun,7185,"শ্ৰৱণ,hearing,শুনা,কৰ্ণপাত"
শুনা,কৃদন্ত বিশেষ্য,Verbal Noun,7185,"শ্ৰৱণ,শ্ৰুতি,hearing,কৰ্ণপাত"
কৰ্ণপাত,কৃদন্ত বিশেষ্য,Verbal Noun,7185,"শ্ৰৱণ,শ্ৰুতি,hearing,শুনা"
ক্ৰয়,কৃদন্ত বিশেষ্য,Verbal Noun,7186,"কিনা,খৰিদ,purchase,procurement"
কিনা,কৃদন্ত বিশেষ্য,Verbal Noun,7186,"ক্ৰয়,খৰিদ,purchase,procurement"
খৰিদ,কৃদন্ত বিশেষ্য,Verbal Noun,7186,"ক্ৰয়,কিনা,purchase,procurement"
ৰুণ,কৃদন্ত বিশেষ্য,Verbal Noun,7194,উৰুমি
উৰুমি,কৃদন্ত বিশেষ্য,Verbal Noun,7194,ৰুণ
বিতণ্ডা,কৃদন্ত বিশেষ্য,Verbal Noun,7219,wrangling
গৰকা,কৃদন্ত বিশেষ্য,Verbal Noun,7227,"গচক্,গচকা,গচক,খচকা"
গচক্,কৃদন্ত বিশেষ্য,Verbal Noun,7227,"গৰকা,গচকা,গচক,খচকা"
গচকা,কৃদন্ত বিশেষ্য,Verbal Noun,7227,"গৰকা,গচক্,গচক,খচকা"
গচক,কৃদন্ত বিশেষ্য,Verbal Noun,7227,"গৰকা,গচক্,গচকা,খচকা"
খচকা,কৃদন্ত বিশেষ্য,Verbal Noun,7227,"গৰকা,গচক্,গচকা,গচক"
আত্মৰক্ষা,কৃদন্ত বিশেষ্য,Verbal Noun,7248,"self-protection,self-defence"
আত্মত্যাগ,কৃদন্ত বিশেষ্য,Verbal Noun,7250,"স্বাৰ্থত্যাগ,abnegation"
স্বাৰ্থত্যাগ,কৃদন্ত বিশেষ্য,Verbal Noun,7250,"আত্মত্যাগ,abnegation"
ভ্ৰূকুটি,কৃদন্ত বিশেষ্য,Verbal Noun,7258,"ভ্ৰূকুটী,ভ্ৰূভংগ,ভ্ৰূভঙ্গ,ভ্ৰূভংগী"
ভ্ৰূকুটী,কৃদন্ত বিশেষ্য,Verbal Noun,7258,"ভ্ৰূকুটি,ভ্ৰূভংগ,ভ্ৰূভঙ্গ,ভ্ৰূভংগী"
ভ্ৰূভংগ,কৃদন্ত বিশেষ্য,Verbal Noun,7258,"ভ্ৰূকুটি,ভ্ৰূকুটী,ভ্ৰূভঙ্গ,ভ্ৰূভংগী"
ভ্ৰূভঙ্গ,কৃদন্ত বিশেষ্য,Verbal Noun,7258,"ভ্ৰূকুটি,ভ্ৰূকুটী,ভ্ৰূভংগ,ভ্ৰূভংগী"
ভ্ৰূভংগী,কৃদন্ত বিশেষ্য,Verbal Noun,7258,"ভ্ৰূকুটি,ভ্ৰূকুটী,ভ্ৰূভংগ,ভ্ৰূভঙ্গ"
ভ্ৰূভঙ্গী,কৃদন্ত বিশেষ্য,Verbal Noun,7258,"ভ্ৰূকুটি,ভ্ৰূকুটী,ভ্ৰূভংগ,ভ্ৰূভঙ্গ"
ক্ৰোধদৃষ্টি,কৃদন্ত বিশেষ্য,Verbal Noun,7258,"ভ্ৰূকুটি,ভ্ৰূকুটী,ভ্ৰূভংগ,ভ্ৰূভঙ্গ"
ভ্ৰুকুটি,কৃদন্ত বিশেষ্য,Verbal Noun,7258,"ভ্ৰূকুটি,ভ্ৰূকুটী,ভ্ৰূভংগ,ভ্ৰূভঙ্গ"
ভেৰাকুটি,কৃদন্ত বিশেষ্য,Verbal Noun,7258,"ভ্ৰূকুটি,ভ্ৰূকুটী,ভ্ৰূভংগ,ভ্ৰূভঙ্গ"
ভ্ৰূকুঞ্চন,কৃদন্ত বিশেষ্য,Verbal Noun,7258,"ভ্ৰূকুটি,ভ্ৰূকুটী,ভ্ৰূভংগ,ভ্ৰূভঙ্গ"
ঘোপা চাৱনি,কৃদন্ত বিশেষ্য,Verbal Noun,7258,"ভ্ৰূকুটি,ভ্ৰূকুটী,ভ্ৰূভংগ,ভ্ৰূভঙ্গ"
কোপদৃষ্টি,কৃদন্ত বিশেষ্য,Verbal Noun,7258,"ভ্ৰূকুটি,ভ্ৰূকুটী,ভ্ৰূভংগ,ভ্ৰূভঙ্গ"
জালিয়াতি,কৃদন্ত বিশেষ্য,Verbal Noun,7325,forgery
বিচ্যুতি,কৃদন্ত বিশেষ্য,Verbal Noun,7328,"ভ্ৰংশ,deviation,বিচলন"
ভ্ৰংশ,কৃদন্ত বিশেষ্য,Verbal Noun,7328,"বিচ্যুতি,deviation,বিচলন"
বিচলন,কৃদন্ত বিশেষ্য,Verbal Noun,7328,"বিচ্যুতি,ভ্ৰংশ,deviation"
ক্ষুদ্ৰসঞ্চয়,কৃদন্ত বিশেষ্য,Verbal Noun,7360,small savings
উদ্ধাৰ,কৃদন্ত বিশেষ্য,Verbal Noun,7411,"ৰক্ষা,ৰেহাই,অব্যাহতি,নিস্তাৰ"
ৰক্ষা,কৃদন্ত বিশেষ্য,Verbal Noun,7411,"উদ্ধাৰ,ৰেহাই,অব্যাহতি,নিস্তাৰ"
ৰেহাই,কৃদন্ত বিশেষ্য,Verbal Noun,7411,"উদ্ধাৰ,ৰক্ষা,অব্যাহতি,নিস্তাৰ"
অব্যাহতি,কৃদন্ত বিশেষ্য,Verbal Noun,7411,"উদ্ধাৰ,ৰক্ষা,ৰেহাই,নিস্তাৰ"
নিস্তাৰ,কৃদন্ত বিশেষ্য,Verbal Noun,7411,"উদ্ধাৰ,ৰক্ষা,ৰেহাই,অব্যাহতি"
পৰিত্ৰাণ,কৃদন্ত বিশেষ্য,Verbal Noun,7411,"উদ্ধাৰ,ৰক্ষা,ৰেহাই,অব্যাহতি"
তৰণি,কৃদন্ত বিশেষ্য,Verbal Noun,7411,"উদ্ধাৰ,ৰক্ষা,ৰেহাই,অব্যাহতি"
ত্ৰাণ,কৃদন্ত বিশেষ্য,Verbal Noun,7411,"উদ্ধাৰ,ৰক্ষা,ৰেহাই,অব্যাহতি"
তৰণ,কৃদন্ত বিশেষ্য,Verbal Noun,7411,"উদ্ধাৰ,ৰক্ষা,ৰেহাই,অব্যাহতি"
ৰক্ষণ,কৃদন্ত বিশেষ্য,Verbal Noun,7411,"উদ্ধাৰ,ৰক্ষা,ৰেহাই,অব্যাহতি"
তাৰণ,কৃদন্ত বিশেষ্য,Verbal Noun,7411,"উদ্ধাৰ,ৰক্ষা,ৰেহাই,অব্যাহতি"
উদ্ধৰণ,কৃদন্ত বিশেষ্য,Verbal Noun,7411,"উদ্ধাৰ,ৰক্ষা,ৰেহাই,অব্যাহতি"
মেলামোৰ,কৃদন্ত বিশেষ্য,Verbal Noun,7411,"উদ্ধাৰ,ৰক্ষা,ৰেহাই,অব্যাহতি"
শৱযাত্ৰা,কৃদন্ত বিশেষ্য,Verbal Noun,7416,"অন্তিম যাত্ৰা,জানাজা,funeral procession"
অন্তিম যাত্ৰা,কৃদন্ত বিশেষ্য,Verbal Noun,7416,"শৱযাত্ৰা,জানাজা,funeral procession"
জানাজা,কৃদন্ত বিশেষ্য,Verbal Noun,7416,"শৱযাত্ৰা,অন্তিম যাত্ৰা,funeral procession"
প্ৰবাহ,কৃদন্ত বিশেষ্য,Verbal Noun,7437,flow
প্ৰমাণীকৰণ,কৃদন্ত বিশেষ্য,Verbal Noun,7446,"প্ৰামাণ্যকৰণ,সত্যায়ন,authentication"
প্ৰামাণ্যকৰণ,কৃদন্ত বিশেষ্য,Verbal Noun,7446,"প্ৰমাণীকৰণ,সত্যায়ন,authentication"
সত্যায়ন,কৃদন্ত বিশেষ্য,Verbal Noun,7446,"প্ৰমাণীকৰণ,প্ৰামাণ্যকৰণ,authentication"
দুৰাকাঙ্ক্ষা,কৃদন্ত বিশেষ্য,Verbal Noun,7490,"দুৰাকাংক্ষা,দুৰাশা,inordinate
wish"
দুৰাকাংক্ষা,কৃদন্ত বিশেষ্য,Verbal Noun,7490,"দুৰাকাঙ্ক্ষা,দুৰাশা,inordinate
wish"
দুৰাশা,কৃদন্ত বিশেষ্য,Verbal Noun,7490,"দুৰাকাঙ্ক্ষা,দুৰাকাংক্ষা,inordinate
wish"
টিলিকি,কৃদন্ত বিশেষ্য,Verbal Noun,7520,fillip
বায়ুচলন,কৃদন্ত বিশেষ্য,Verbal Noun,7527,"সংবাতন,বায়ু সঞ্চালন,ventilation"
সংবাতন,কৃদন্ত বিশেষ্য,Verbal Noun,7527,"বায়ুচলন,বায়ু সঞ্চালন,ventilation"
বায়ু সঞ্চালন,কৃদন্ত বিশেষ্য,Verbal Noun,7527,"বায়ুচলন,সংবাতন,ventilation"
ঢালাই,কৃদন্ত বিশেষ্য,Verbal Noun,7535,casting
তোলনি বিয়া,কৃদন্ত বিশেষ্য,Verbal Noun,7592,"নোৱাই-তোলনি,পুষ্পোৎসৱ,শান্তি বিয়া,পাছ-বিয়া"
নোৱাই-তোলনি,কৃদন্ত বিশেষ্য,Verbal Noun,7592,"তোলনি বিয়া,পুষ্পোৎসৱ,শান্তি বিয়া,পাছ-বিয়া"
পুষ্পোৎসৱ,কৃদন্ত বিশেষ্য,Verbal Noun,7592,"তোলনি বিয়া,নোৱাই-তোলনি,শান্তি বিয়া,পাছ-বিয়া"
শান্তি বিয়া,কৃদন্ত বিশেষ্য,Verbal Noun,7592,"তোলনি বিয়া,নোৱাই-তোলনি,পুষ্পোৎসৱ,পাছ-বিয়া"
পাছ-বিয়া,কৃদন্ত বিশেষ্য,Verbal Noun,7592,"তোলনি বিয়া,নোৱাই-তোলনি,পুষ্পোৎসৱ,শান্তি বিয়া"
ধুএনি ,কৃদন্ত বিশেষ্য,Verbal Noun,7592,"তোলনি বিয়া,নোৱাই-তোলনি,পুষ্পোৎসৱ,শান্তি বিয়া"
ধূমপান,কৃদন্ত বিশেষ্য,Verbal Noun,7598,smoking
তৰপাতৰপি,কৃদন্ত বিশেষ্য,Verbal Noun,7649,"স্তৰায়ন,স্তৰিত সংৰচনা,লেমিনেশ্ব’ন,lamination"
স্তৰায়ন,কৃদন্ত বিশেষ্য,Verbal Noun,7649,"তৰপাতৰপি,স্তৰিত সংৰচনা,লেমিনেশ্ব’ন,lamination"
স্তৰিত সংৰচনা,কৃদন্ত বিশেষ্য,Verbal Noun,7649,"তৰপাতৰপি,স্তৰায়ন,লেমিনেশ্ব’ন,lamination"
লেমিনেশ্ব’ন,কৃদন্ত বিশেষ্য,Verbal Noun,7649,"তৰপাতৰপি,স্তৰায়ন,স্তৰিত সংৰচনা,lamination"
তৰ্জন্‌-গৰ্জন্‌,কৃদন্ত বিশেষ্য,Verbal Noun,7652,তৰ্জ্জন্‌-গৰ্জ্জন্‌
তৰ্জ্জন্‌-গৰ্জ্জন্‌,কৃদন্ত বিশেষ্য,Verbal Noun,7652,তৰ্জন্‌-গৰ্জন্‌
বাহানা,কৃদন্ত বিশেষ্য,Verbal Noun,7689,"ঢং,টালিবাজি,ফাকতি-ফুকুতা,ফাকতি"
ঢং,কৃদন্ত বিশেষ্য,Verbal Noun,7689,"বাহানা,টালিবাজি,ফাকতি-ফুকুতা,ফাকতি"
টালিবাজি,কৃদন্ত বিশেষ্য,Verbal Noun,7689,"বাহানা,ঢং,ফাকতি-ফুকুতা,ফাকতি"
ফাকতি-ফুকুতা,কৃদন্ত বিশেষ্য,Verbal Noun,7689,"বাহানা,ঢং,টালিবাজি,ফাকতি"
ফাকতি,কৃদন্ত বিশেষ্য,Verbal Noun,7689,"বাহানা,ঢং,টালিবাজি,ফাকতি-ফুকুতা"
ভাকি-ভুকা,কৃদন্ত বিশেষ্য,Verbal Noun,7689,"বাহানা,ঢং,টালিবাজি,ফাকতি-ফুকুতা"
টোটক-নাটক,কৃদন্ত বিশেষ্য,Verbal Noun,7689,"বাহানা,ঢং,টালিবাজি,ফাকতি-ফুকুতা"
টাটক-নাটক,কৃদন্ত বিশেষ্য,Verbal Noun,7689,"বাহানা,ঢং,টালিবাজি,ফাকতি-ফুকুতা"
টালৈবাজি,কৃদন্ত বিশেষ্য,Verbal Noun,7689,"বাহানা,ঢং,টালিবাজি,ফাকতি-ফুকুতা"
সকাম,কৃদন্ত বিশেষ্য,Verbal Noun,7695,errand
প্ৰক্ৰিয়াকৰণ,কৃদন্ত বিশেষ্য,Verbal Noun,7738,"সংসাধন,processing"
সংসাধন,কৃদন্ত বিশেষ্য,Verbal Noun,7738,"প্ৰক্ৰিয়াকৰণ,processing"
সক্ৰিয়কৰণ,কৃদন্ত বিশেষ্য,Verbal Noun,7740,activation
অট্টহাস্য,কৃদন্ত বিশেষ্য,Verbal Noun,7767,"অট্টহাস,guffaw"
অট্টহাস,কৃদন্ত বিশেষ্য,Verbal Noun,7767,"অট্টহাস্য,guffaw"
অট্টনাদ,কৃদন্ত বিশেষ্য,Verbal Noun,7768,"অট্টৰৱ,গুৰুম গুৰুম,blast,bang"
অট্টৰৱ,কৃদন্ত বিশেষ্য,Verbal Noun,7768,"অট্টনাদ,গুৰুম গুৰুম,blast,bang"
গুৰুম গুৰুম,কৃদন্ত বিশেষ্য,Verbal Noun,7768,"অট্টনাদ,অট্টৰৱ,blast,bang"
অনশন ধৰ্মঘ্ট,কৃদন্ত বিশেষ্য,Verbal Noun,7797,hunger strike
অনানিয়া,কৃদন্ত বিশেষ্য,Verbal Noun,7801,shuttling
ডেব-দাম্ফি,কৃদন্ত বিশেষ্য,Verbal Noun,7804,লম্ফ-জম্ফ
লম্ফ-জম্ফ,কৃদন্ত বিশেষ্য,Verbal Noun,7804,ডেব-দাম্ফি
নিৰ্বাণ,কৃদন্ত বিশেষ্য,Verbal Noun,7807,"নিৰ্বাপণ,extinction,extinguishing"
নিৰ্বাপণ,কৃদন্ত বিশেষ্য,Verbal Noun,7807,"নিৰ্বাণ,extinction,extinguishing"
অভিৰুচি,কৃদন্ত বিশেষ্য,Verbal Noun,7880,liking
পিৰিক-পাৰাক,কৃদন্ত বিশেষ্য,Verbal Noun,7921,glimpse
চাহীনী,কৃদন্ত বিশেষ্য,Verbal Noun,7969,pilfering
উপনিৱেশীকৰণ,কৃদন্ত বিশেষ্য,Verbal Noun,8008,"colonization,colonisation"
ধৰফৰণি,কৃদন্ত বিশেষ্য,Verbal Noun,8017,"চট্‌ফটনি,ইচাটি-বিচাটি,ইচাট-বিচাট,চাটি-ফুটি"
চট্‌ফটনি,কৃদন্ত বিশেষ্য,Verbal Noun,8017,"ধৰফৰণি,ইচাটি-বিচাটি,ইচাট-বিচাট,চাটি-ফুটি"
ইচাটি-বিচাটি,কৃদন্ত বিশেষ্য,Verbal Noun,8017,"ধৰফৰণি,চট্‌ফটনি,ইচাট-বিচাট,চাটি-ফুটি"
ইচাট-বিচাট,কৃদন্ত বিশেষ্য,Verbal Noun,8017,"ধৰফৰণি,চট্‌ফটনি,ইচাটি-বিচাটি,চাটি-ফুটি"
চাটি-ফুটি,কৃদন্ত বিশেষ্য,Verbal Noun,8017,"ধৰফৰণি,চট্‌ফটনি,ইচাটি-বিচাটি,ইচাট-বিচাট"
উজাৰ-পিজাৰ,কৃদন্ত বিশেষ্য,Verbal Noun,8017,"ধৰফৰণি,চট্‌ফটনি,ইচাটি-বিচাটি,ইচাট-বিচাট"
ডেওপাৰণি,কৃদন্ত বিশেষ্য,Verbal Noun,8017,"ধৰফৰণি,চট্‌ফটনি,ইচাটি-বিচাটি,ইচাট-বিচাট"
চিতলং-পাতলং,কৃদন্ত বিশেষ্য,Verbal Noun,8017,"ধৰফৰণি,চট্‌ফটনি,ইচাটি-বিচাটি,ইচাট-বিচাট"
জোঁকাৰ-পোকাৰ,কৃদন্ত বিশেষ্য,Verbal Noun,8017,"ধৰফৰণি,চট্‌ফটনি,ইচাটি-বিচাটি,ইচাট-বিচাট"
স্মৃতি,কৃদন্ত বিশেষ্য,Verbal Noun,8028,"স্মৰণ,সোঁৱৰণ,অভিজ্ঞান,ইয়াদ"
স্মৰণ,কৃদন্ত বিশেষ্য,Verbal Noun,8028,"সোঁৱৰণ,অভিজ্ঞান,ইয়াদ,ৰোমন্থন"
সোঁৱৰণ,কৃদন্ত বিশেষ্য,Verbal Noun,8028,"স্মৰণ,অভিজ্ঞান,ইয়াদ,ৰোমন্থন"
অভিজ্ঞান,কৃদন্ত বিশেষ্য,Verbal Noun,8028,"স্মৰণ,সোঁৱৰণ,ইয়াদ,ৰোমন্থন"
ইয়াদ,কৃদন্ত বিশেষ্য,Verbal Noun,8028,"স্মৰণ,সোঁৱৰণ,অভিজ্ঞান,ৰোমন্থন"
ৰোমন্থন,কৃদন্ত বিশেষ্য,Verbal Noun,8028,"স্মৰণ,সোঁৱৰণ,অভিজ্ঞান,ইয়াদ"
ইন্‌জেক্‌চন,কৃদন্ত বিশেষ্য,Verbal Noun,8032,"বেজী দিয়া,injection"
বেজী দিয়া,কৃদন্ত বিশেষ্য,Verbal Noun,8032,"ইন্‌জেক্‌চন,injection"
সেৱা,কৃদন্ত বিশেষ্য,Verbal Noun,8075,"দণ্ডৱত,প্ৰণিপাত,prostration"
দণ্ডৱত,কৃদন্ত বিশেষ্য,Verbal Noun,8075,"সেৱা,প্ৰণিপাত,prostration"
প্ৰণিপাত,কৃদন্ত বিশেষ্য,Verbal Noun,8075,"সেৱা,দণ্ডৱত,prostration"
প্ৰৱেশ,কৃদন্ত বিশেষ্য,Verbal Noun,8098,"সোমোৱা,প্ৰবিষ্টি,নিবেশ,পয়োসাৰ"
সোমোৱা,কৃদন্ত বিশেষ্য,Verbal Noun,8098,"প্ৰৱেশ,প্ৰবিষ্টি,নিবেশ,পয়োসাৰ"
প্ৰবিষ্টি,কৃদন্ত বিশেষ্য,Verbal Noun,8098,"প্ৰৱেশ,সোমোৱা,নিবেশ,পয়োসাৰ"
নিবেশ,কৃদন্ত বিশেষ্য,Verbal Noun,8098,"প্ৰৱেশ,সোমোৱা,প্ৰবিষ্টি,পয়োসাৰ"
পয়োসাৰ,কৃদন্ত বিশেষ্য,Verbal Noun,8098,"প্ৰৱেশ,সোমোৱা,প্ৰবিষ্টি,নিবেশ"
পশন,কৃদন্ত বিশেষ্য,Verbal Noun,8098,"প্ৰৱেশ,সোমোৱা,প্ৰবিষ্টি,নিবেশ"
সকালীকৰণ,কৃদন্ত বিশেষ্য,Verbal Noun,8109,"সমকালীকৰণ,সুসংহিতকৰণ,synchronization"
সমকালীকৰণ,কৃদন্ত বিশেষ্য,Verbal Noun,8109,"সকালীকৰণ,সুসংহিতকৰণ,synchronization"
সুসংহিতকৰণ,কৃদন্ত বিশেষ্য,Verbal Noun,8109,"সকালীকৰণ,সমকালীকৰণ,synchronization"
লগুণ-দিয়নি,কৃদন্ত বিশেষ্য,Verbal Noun,8159,"উপনয়ন,Upanayan"
উপনয়ন,কৃদন্ত বিশেষ্য,Verbal Noun,8159,"লগুণ-দিয়নি,Upanayan"
গড্ডলিকা প্ৰৱাহ,কৃদন্ত বিশেষ্য,Verbal Noun,8179,অন্ধ অনুকৰণ
অন্ধ অনুকৰণ,কৃদন্ত বিশেষ্য,Verbal Noun,8179,গড্ডলিকা প্ৰৱাহ
শ্ৰদ্ধাঞ্জলি,কৃদন্ত বিশেষ্য,Verbal Noun,8191,tribute
জয়লাভ,কৃদন্ত বিশেষ্য,Verbal Noun,8198,"জিনন,conquest"
জিনন,কৃদন্ত বিশেষ্য,Verbal Noun,8198,"জয়লাভ,conquest"
অধ্যয়ন,কৃদন্ত বিশেষ্য,Verbal Noun,8200,"পঠন,পঢ়ন,পাঠকৰণ,পাঠাভ্যাস"
পঠন,কৃদন্ত বিশেষ্য,Verbal Noun,8200,"অধ্যয়ন,পঢ়ন,পাঠকৰণ,পাঠাভ্যাস"
পঢ়ন,কৃদন্ত বিশেষ্য,Verbal Noun,8200,"অধ্যয়ন,পঠন,পাঠকৰণ,পাঠাভ্যাস"
পাঠকৰণ,কৃদন্ত বিশেষ্য,Verbal Noun,8200,"অধ্যয়ন,পঠন,পঢ়ন,পাঠাভ্যাস"
পাঠাভ্যাস,কৃদন্ত বিশেষ্য,Verbal Noun,8200,"অধ্যয়ন,পঠন,পঢ়ন,পাঠকৰণ"
পাঠ,কৃদন্ত বিশেষ্য,Verbal Noun,8200,"অধ্যয়ন,পঠন,পঢ়ন,পাঠকৰণ"
দোহন,কৃদন্ত বিশেষ্য,Verbal Noun,8211,"milking,দুআ "
দুআ ,কৃদন্ত বিশেষ্য,Verbal Noun,8211,"দোহন,milking"
এঙামুৰি,কৃদন্ত বিশেষ্য,Verbal Noun,8240,"গা মুৰি,আঙামুৰি,Pandicutation"
গা মুৰি,কৃদন্ত বিশেষ্য,Verbal Noun,8240,"এঙামুৰি,আঙামুৰি,Pandicutation"
আঙামুৰি,কৃদন্ত বিশেষ্য,Verbal Noun,8240,"এঙামুৰি,গা মুৰি,Pandicutation"
বীমাকৰণ,কৃদন্ত বিশেষ্য,Verbal Noun,8252,insurance
কিস্তি,কৃদন্ত বিশেষ্য,Verbal Noun,8262,check
সান্ধ্যভ্ৰমণ,কৃদন্ত বিশেষ্য,Verbal Noun,8312,evening walk
উমনি,কৃদন্ত বিশেষ্য,Verbal Noun,8317,"উষ্মায়ন,incubation"
উষ্মায়ন,কৃদন্ত বিশেষ্য,Verbal Noun,8317,"উমনি,incubation"
ছীল,কৃদন্ত বিশেষ্য,Verbal Noun,8349,"পথৰুদ্ধ,seal"
পথৰুদ্ধ,কৃদন্ত বিশেষ্য,Verbal Noun,8349,"ছীল,seal"
গুলীয়াগুলী,কৃদন্ত বিশেষ্য,Verbal Noun,8379,cross-fire
টেঁটুচেপা,কৃদন্ত বিশেষ্য,Verbal Noun,8381,stranglehold
বিস্মৃতি,কৃদন্ত বিশেষ্য,Verbal Noun,8473,"বিস্মৰণ,oblivion"
বিস্মৰণ,কৃদন্ত বিশেষ্য,Verbal Noun,8473,"বিস্মৃতি,oblivion"
বিদ্যুৎ কৰ্তন,কৃদন্ত বিশেষ্য,Verbal Noun,8521,"লোড্‌শ্বেডিং,loadshedding"
লোড্‌শ্বেডিং,কৃদন্ত বিশেষ্য,Verbal Noun,8521,"বিদ্যুৎ কৰ্তন,loadshedding"
কাকূতি-মিনতি,কৃদন্ত বিশেষ্য,Verbal Noun,8539,"কাউবাউ,কাকুবাদ,কাবৌ-কোকালি,খাতিৰ-খোছামতি"
কাউবাউ,কৃদন্ত বিশেষ্য,Verbal Noun,8539,"কাকূতি-মিনতি,কাকুবাদ,কাবৌ-কোকালি,খাতিৰ-খোছামতি"
কাকুবাদ,কৃদন্ত বিশেষ্য,Verbal Noun,8539,"কাকূতি-মিনতি,কাউবাউ,কাবৌ-কোকালি,খাতিৰ-খোছামতি"
কাবৌ-কোকালি,কৃদন্ত বিশেষ্য,Verbal Noun,8539,"কাকূতি-মিনতি,কাউবাউ,কাকুবাদ,খাতিৰ-খোছামতি"
খাতিৰ-খোছামতি,কৃদন্ত বিশেষ্য,Verbal Noun,8539,"কাকূতি-মিনতি,কাউবাউ,কাকুবাদ,কাবৌ-কোকালি"
তুতি নতি,কৃদন্ত বিশেষ্য,Verbal Noun,8539,"কাকূতি-মিনতি,কাউবাউ,কাকুবাদ,কাবৌ-কোকালি"
তুতি-মিনতি,কৃদন্ত বিশেষ্য,Verbal Noun,8539,"কাকূতি-মিনতি,কাউবাউ,কাকুবাদ,কাবৌ-কোকালি"
জয়দেউ-কাকূতি,কৃদন্ত বিশেষ্য,Verbal Noun,8539,"কাকূতি-মিনতি,কাউবাউ,কাকুবাদ,কাবৌ-কোকালি"
কেও-মেও,কৃদন্ত বিশেষ্য,Verbal Noun,8539,"কাকূতি-মিনতি,কাউবাউ,কাকুবাদ,কাবৌ-কোকালি"
কাবৌ-কাকূতি,কৃদন্ত বিশেষ্য,Verbal Noun,8539,"কাকূতি-মিনতি,কাউবাউ,কাকুবাদ,কাবৌ-কোকালি"
কাতুৰ্বাদ,কৃদন্ত বিশেষ্য,Verbal Noun,8539,"কাকূতি-মিনতি,কাউবাউ,কাকুবাদ,কাবৌ-কোকালি"
কাতুৰ্ব্বাদ,কৃদন্ত বিশেষ্য,Verbal Noun,8539,"কাকূতি-মিনতি,কাউবাউ,কাকুবাদ,কাবৌ-কোকালি"
নামভৰ্তি,কৃদন্ত বিশেষ্য,Verbal Noun,8557,"নাম লগোৱা,admission"
নাম লগোৱা,কৃদন্ত বিশেষ্য,Verbal Noun,8557,"নামভৰ্তি,admission"
নিৰ্বনানীকৰণ,কৃদন্ত বিশেষ্য,Verbal Noun,8571,"deforestation,disforestation"
নিৰস্ত্ৰীকৰণ,কৃদন্ত বিশেষ্য,Verbal Noun,8582,disarmament
হালাল,কৃদন্ত বিশেষ্য,Verbal Noun,8585,"জবাই,halal"
জবাই,কৃদন্ত বিশেষ্য,Verbal Noun,8585,"হালাল,halal"
জুমাজুমি,কৃদন্ত বিশেষ্য,Verbal Noun,8601,peeping
পৰাচিত,কৃদন্ত বিশেষ্য,Verbal Noun,8613,"প্ৰায়শ্চিত্ত,পাপশুদ্ধি,পাপনাশন,অঘনাশন"
প্ৰায়শ্চিত্ত,কৃদন্ত বিশেষ্য,Verbal Noun,8613,"পৰাচিত,পাপশুদ্ধি,পাপনাশন,অঘনাশন"
পাপশুদ্ধি,কৃদন্ত বিশেষ্য,Verbal Noun,8613,"পৰাচিত,প্ৰায়শ্চিত্ত,পাপনাশন,অঘনাশন"
পাপনাশন,কৃদন্ত বিশেষ্য,Verbal Noun,8613,"পৰাচিত,প্ৰায়শ্চিত্ত,পাপশুদ্ধি,অঘনাশন"
অঘনাশন,কৃদন্ত বিশেষ্য,Verbal Noun,8613,"পৰাচিত,প্ৰায়শ্চিত্ত,পাপশুদ্ধি,পাপনাশন"
পাপক্ষালন,কৃদন্ত বিশেষ্য,Verbal Noun,8613,"পৰাচিত,প্ৰায়শ্চিত্ত,পাপশুদ্ধি,পাপনাশন"
পাপস্খালন,কৃদন্ত বিশেষ্য,Verbal Noun,8613,"পৰাচিত,প্ৰায়শ্চিত্ত,পাপশুদ্ধি,পাপনাশন"
অঘমৰ্ষণ,কৃদন্ত বিশেষ্য,Verbal Noun,8613,"পৰাচিত,প্ৰায়শ্চিত্ত,পাপশুদ্ধি,পাপনাশন"
আৱাহন,কৃদন্ত বিশেষ্য,Verbal Noun,8623,invocation
ভোটদান,কৃদন্ত বিশেষ্য,Verbal Noun,8633,"মতদান,voting,ballot"
মতদান,কৃদন্ত বিশেষ্য,Verbal Noun,8633,"ভোটদান,voting,ballot"
কেৰেপ,কৃদন্ত বিশেষ্য,Verbal Noun,8660,"কেৰাহি,কটাহি,পৰোৱা,পৰোৱাই"
কেৰাহি,কৃদন্ত বিশেষ্য,Verbal Noun,8660,"কেৰেপ,কটাহি,পৰোৱা,পৰোৱাই"
কটাহি,কৃদন্ত বিশেষ্য,Verbal Noun,8660,"কেৰেপ,কেৰাহি,পৰোৱা,পৰোৱাই"
পৰোৱা,কৃদন্ত বিশেষ্য,Verbal Noun,8660,"কেৰেপ,কেৰাহি,কটাহি,পৰোৱাই"
পৰোৱাই,কৃদন্ত বিশেষ্য,Verbal Noun,8660,"কেৰেপ,কেৰাহি,কটাহি,পৰোৱা"
ভ্ৰূক্ষেপ,কৃদন্ত বিশেষ্য,Verbal Noun,8660,"কেৰেপ,কেৰাহি,কটাহি,পৰোৱা"
ভ্ৰুভঙ্গ,কৃদন্ত বিশেষ্য,Verbal Noun,8660,"কেৰেপ,কেৰাহি,কটাহি,পৰোৱা"
ভূৰ্ভং,কৃদন্ত বিশেষ্য,Verbal Noun,8660,"কেৰেপ,কেৰাহি,কটাহি,পৰোৱা"
